"","fecha","tc_promedio_mes","i_productividad_us","i_ipc_us","i_empleo_arg","i_manuf_arg","i_productividad_arg","i_caba","ipc_arg_b","ipc_us_b","ipt_arg_b","ipt_us_b","tcp_arbitrario","sobrevaluacion","tcp_definitivo"
"112",2011-06-01,4.096,1.0115060796252,0.922167528099106,1.01315554355533,1.28124202079578,1.26460544873464,NA,NA,6.86158937879,6.49018057689946,4.68396969771866,NA,NA,NA
"113",2011-07-01,4.12762380952381,1.01396907480009,0.924583640987776,1.01653986778081,1.28300182506658,1.26212642094154,NA,NA,6.87956699568683,6.47745776438236,4.6953750614601,NA,NA,NA
"114",2011-08-01,4.16796818181818,1.0163288697292,0.927500205102962,1.01887271964566,1.28518638721718,1.26138070284593,NA,NA,6.90126832949607,6.47363060619255,4.70630253699727,NA,NA,NA
"115",2011-09-01,4.20420909090909,1.01868866465832,0.929514316186726,1.02120557151051,1.3002496746779,1.2732496873814,NA,NA,6.91625476395505,6.534544350457,4.71723001253444,NA,NA,NA
"116",2011-10-01,4.222125,1.02104845958743,0.930141931249487,1.02353842337536,1.26003565724868,1.23105848151104,NA,NA,6.92092467123045,6.3180115614122,4.72815748807161,NA,NA,NA
"117",2011-11-01,4.26011428571429,1.0241362320399,0.931860694068422,1.02360086620532,1.26339693274592,1.23426715867248,NA,NA,6.93371350226572,6.33447906454648,4.74245600084591,NA,NA,NA
"118",2011-12-01,4.28878947368421,1.02722400449237,0.932082205267044,1.02366330903528,1.26781230875813,1.23850517798957,NA,NA,6.93536170483351,6.35622933510231,4.75675451362021,NA,NA,NA
"119",2012-01-01,4.32062380952381,1.03031177694483,0.934621379932726,1.02372575186524,1.12006505763568,1.09410655695132,NA,NA,6.95425498982355,5.61514987309995,4.77105302639451,NA,NA,NA
"120",2012-02-01,4.34629444444444,1.02891533123973,0.936619082779555,1.02347629944456,1.10686398194901,1.08147495213099,NA,NA,6.96911933520343,5.55032222559773,4.76458652115154,NA,NA,NA
"121",2012-03-01,4.35631363636364,1.02751888553463,0.938579867093281,1.02322684702388,1.10413523804598,1.07907180236468,NA,NA,6.98370898015535,5.53798883263921,4.75812001590857,NA,NA,NA
"122",2012-04-01,4.39777647058824,1.02612243982953,0.9401386496021,1.0229773946032,1.18898244774899,1.16227636507079,NA,NA,6.99530744266943,5.96500947953341,4.7516535106656,NA,NA,NA
"123",2012-05-01,4.45037619047619,1.02417162564699,0.93819427352531,1.02319710743963,1.18293352525282,1.15611500135384,NA,NA,6.98083988679661,5.93338826268437,4.74261989761968,NA,NA,NA
